,movie_id,averagerating,numvotes
29900,tt7136896,3.1,480
29901,tt7150512,8.3,56
29902,tt7154990,7.5,6
29903,tt7157456,8.3,20
29904,tt7161122,7.6,1730
29905,tt7179102,7.3,242
29906,tt7181478,5.7,7
29907,tt7191668,8.4,214
29908,tt7193362,6.0,12
29909,tt7207398,3.7,355
29910,tt7218574,4.1,18
29911,tt7232968,8.1,26
29912,tt7233106,7.1,7
29913,tt7243868,6.4,25
29914,tt7246746,6.2,6
29915,tt7250378,7.5,19
29916,tt7252836,7.0,7
29917,tt7257734,4.2,12
29918,tt7285198,7.5,6
29919,tt7286500,6.0,122
29920,tt7290768,6.9,169
29921,tt7295884,6.7,128
29922,tt7298886,7.0,86
29923,tt7308086,3.9,998
29924,tt7321266,6.4,13
29925,tt7340660,8.8,17
29926,tt7345918,7.7,33
29927,tt7349910,6.0,249
29928,tt7351472,7.6,11
29929,tt7353218,8.9,7
29930,tt7356148,4.6,207
29931,tt7357322,8.3,11
29932,tt7362440,7.3,6
29933,tt7383862,7.7,67
29934,tt7389878,8.1,35
29935,tt7401696,8.0,5
29936,tt7411828,5.5,116
29937,tt7412572,4.8,53
29938,tt7414870,9.7,48
29939,tt7423858,4.9,38
29940,tt7453746,5.8,24
29941,tt7460806,5.9,3705
29942,tt7465922,7.8,16
29943,tt7466788,4.4,18
29944,tt7471004,6.8,1576
29945,tt7475886,1.7,12
29946,tt7476946,6.3,409
29947,tt7478494,6.5,113
29948,tt7484952,8.2,11
29949,tt7491128,5.4,417
29950,tt7496256,8.9,82
29951,tt7506626,6.7,20
29952,tt7508988,7.7,7
29953,tt7514536,7.8,6
29954,tt7547800,7.2,52
29955,tt7557024,7.0,766
29956,tt7561086,7.4,98
29957,tt7563890,4.5,87
29958,tt7582508,7.2,1159
29959,tt7584894,7.2,8
29960,tt7585620,6.9,66
29961,tt7588062,7.6,18
29962,tt7598832,8.9,23
29963,tt7625678,5.4,10
29964,tt7637322,7.0,8
29965,tt7637350,7.0,415
29966,tt7639574,6.5,74
29967,tt7642904,5.0,14
29968,tt7653006,6.1,227
29969,tt7665476,7.3,718
29970,tt7668424,8.2,90
29971,tt7671390,7.8,20
29972,tt7686876,6.7,109
29973,tt7688694,7.8,98
29974,tt7693270,6.6,37
29975,tt7705790,7.4,1580
29976,tt7716056,6.3,37
29977,tt7717146,7.3,27
29978,tt7725626,6.8,4765
29979,tt7726074,7.8,83
29980,tt7734218,6.1,302
29981,tt7736488,3.5,134
29982,tt7738490,8.4,53
29983,tt7745044,7.4,346
29984,tt7752620,7.9,8
29985,tt7753056,8.9,9
29986,tt7759346,7.7,7
29987,tt7762748,5.9,225
29988,tt7763834,6.1,24
29989,tt7769530,4.4,109
29990,tt7773766,8.6,23
29991,tt7791048,4.2,62
29992,tt7801794,8.2,12
29993,tt7803936,8.7,15
29994,tt7809842,3.7,26
29995,tt7816392,6.0,3000
29996,tt7821060,9.2,6
29997,tt7822438,8.3,1837
29998,tt7822540,5.8,16
29999,tt7827944,7.2,95
30000,tt7845578,6.2,5
30001,tt7851142,6.9,15
30002,tt7853268,6.6,186
30003,tt7853760,3.6,9
30004,tt7856386,7.6,28
30005,tt7867670,7.7,1184
30006,tt7874302,5.8,8
30007,tt7877276,4.7,69
30008,tt7883774,6.5,86
30009,tt7884578,3.7,7
30010,tt7913478,7.0,29
30011,tt7913934,6.4,768
30012,tt7920138,6.2,14
30013,tt7921248,6.6,123
30014,tt7921302,6.2,58
30015,tt7942004,9.1,8
30016,tt7948540,5.5,505
30017,tt7948602,9.1,11
30018,tt7952840,4.8,150
30019,tt7956754,8.1,58
30020,tt7959520,2.9,39
30021,tt7964104,5.7,31
30022,tt7966920,6.6,368
30023,tt7967296,7.3,6
30024,tt7968818,6.0,5
30025,tt7973608,7.7,12
30026,tt7974234,6.0,44
30027,tt7997646,4.0,15
30028,tt8001400,3.9,38
30029,tt8005088,2.6,5
30030,tt8012228,6.4,14
30031,tt8016004,4.1,17
30032,tt8020646,6.2,27
30033,tt8020648,4.1,35
30034,tt8023700,5.8,218
30035,tt8033704,6.8,26
30036,tt8042598,7.1,46
30037,tt8053430,7.8,5
30038,tt8053490,6.6,44
30039,tt8055880,7.5,270
30040,tt8060408,6.8,1054
30041,tt8068936,7.8,466
30042,tt8074486,3.3,874
30043,tt8092888,6.4,178
30044,tt8094308,8.2,25
30045,tt8094444,7.0,9
30046,tt8099236,8.0,603
30047,tt8101414,6.5,6
30048,tt8115282,5.6,263
30049,tt8126384,8.7,29
30050,tt8141332,7.8,11
30051,tt8144868,7.0,8
30052,tt8157072,7.7,30
30053,tt8160262,6.9,59
30054,tt8176602,8.1,36
30055,tt8226340,7.9,11
30056,tt8229382,8.5,6
30057,tt8242160,6.9,43
30058,tt8250786,8.3,16
30059,tt8253812,6.6,10
30060,tt8255690,6.3,21
30061,tt8259054,5.2,9
30062,tt8271182,7.7,98
30063,tt8287198,6.6,5
30064,tt8306800,8.4,14
30065,tt8315704,7.3,20
30066,tt8318574,7.1,33
30067,tt8323980,2.6,21
30068,tt8376598,7.7,138
30069,tt8396096,4.8,102
30070,tt8398768,5.9,406
30071,tt8403246,6.5,127
30072,tt8403396,6.1,427
30073,tt8410398,6.7,6
30074,tt8413560,8.6,7
30075,tt8436026,7.3,2126
30076,tt8444450,3.7,372
30077,tt8470094,6.5,8
30078,tt8484230,7.9,47
30079,tt8490894,7.9,1016
30080,tt8495600,6.6,117
30081,tt8496538,6.7,7
30082,tt8526316,6.5,10
30083,tt8543470,5.6,9
30084,tt8549364,6.6,8
30085,tt8561698,4.7,14
30086,tt8589746,8.7,7
30087,tt8614536,8.7,791
30088,tt8633088,6.1,8
30089,tt8634368,6.2,73
30090,tt8648744,7.0,40
30091,tt8649636,6.4,62
30092,tt8665794,6.2,284
30093,tt8674402,8.4,7
30094,tt8690486,7.0,111
30095,tt8707516,9.1,63
30096,tt8711506,7.4,73
30097,tt8721942,6.0,58
30098,tt8746914,7.0,73
30099,tt8748608,6.1,978
30100,tt8783146,3.0,70
30101,tt8834430,8.0,299
30102,tt8860400,7.0,9
30103,tt8870382,6.0,5
30104,tt8870800,8.4,5
30105,tt8887846,8.3,68
30106,tt8888792,7.6,5
30107,tt8958304,8.2,8
30108,tt8967900,5.7,106
30109,tt8974586,7.3,60
30110,tt8982154,5.4,11
30111,tt8983300,7.9,54
30112,tt8991322,7.2,45
30113,tt9005662,7.0,1043
30114,tt9027438,7.0,21
30115,tt9030814,5.6,7
30116,tt9049540,7.0,719
30117,tt9053416,3.3,381
30118,tt9056146,6.4,19
30119,tt9057154,5.9,33
30120,tt9060866,4.6,76
30121,tt9081788,6.5,28
30122,tt9082142,7.6,12
30123,tt9085028,8.6,25
30124,tt9094788,9.2,12
30125,tt9106444,8.3,11
30126,tt9109760,6.9,9
30127,tt9113772,7.1,12
30128,tt9120936,7.8,39
30129,tt9135938,6.5,12
30130,tt9143304,6.5,587
30131,tt9149306,4.4,11
30132,tt9154944,2.7,32
30133,tt9159056,7.3,94
30134,tt9176254,6.4,31
30135,tt9209266,6.6,13
30136,tt9212350,8.2,8
30137,tt9221510,5.1,97
30138,tt9251598,3.7,11
30139,tt9279666,8.3,10
30140,tt9296464,8.2,41
30141,tt9297754,5.0,126
30142,tt9315438,7.3,763
30143,tt9346948,7.0,10
30144,tt9406402,7.5,6
30145,tt9420024,6.9,51
30146,tt9428026,6.0,95
30147,tt9431134,7.6,25
30148,tt9442146,5.3,30
30149,tt9481776,8.6,9
30150,tt9507276,8.1,54
30151,tt9559888,4.7,11
30152,tt9581076,7.5,419
30153,tt9652322,5.5,88
30154,tt9658178,8.4,39
30155,tt9670282,3.3,101
30156,tt9695662,7.6,11
30157,tt9725216,7.0,33
30158,tt9784486,4.7,9
30159,tt9797920,7.3,18
30160,tt9801736,7.8,36
30161,tt9806304,2.2,35
30162,tt9834062,8.9,31
30163,tt9899880,5.8,5
30164,tt9905462,8.4,600
30165,tt9905796,9.0,5
30166,tt0137204,8.1,263
30167,tt0774519,6.3,19
30168,tt0780653,5.8,97873
30169,tt0787524,7.2,43575
30170,tt0814255,5.9,165108
30171,tt0818172,6.7,27
30172,tt0848554,3.8,747
30173,tt0896872,7.2,29826
30174,tt0984210,4.9,581
30175,tt10046208,6.0,6
30176,tt10080924,9.2,79
30177,tt10187146,8.6,5
30178,tt1020558,6.4,74085
30179,tt10219406,6.4,5
30180,tt1022871,5.0,8
30181,tt10256818,8.6,7
30182,tt10280172,8.8,8
30183,tt1029385,6.1,37
30184,tt10309216,5.4,8
30185,tt10310010,8.7,10
30186,tt1045658,7.7,621018
30187,tt1047540,6.1,23711
30188,tt1880259,8.5,36
30189,tt1885257,7.8,8
30190,tt1887899,4.5,6
30191,tt1888516,5.4,109
30192,tt1895398,8.5,49
30193,tt1897962,5.8,100
30194,tt1899270,6.9,697
30195,tt1900946,7.3,370
30196,tt1900967,4.6,15
30197,tt1905053,5.2,28
30198,tt1905085,4.9,294
30199,tt1907696,6.8,171
30200,tt1911662,5.0,13924
30201,tt1916748,6.2,8
30202,tt1920910,7.6,22
30203,tt1920980,5.7,129
30204,tt1920986,4.1,80
30205,tt1921073,7.4,17
30206,tt1922667,5.0,21
30207,tt1922767,7.3,169
30208,tt1924339,7.4,5
30209,tt1927091,3.7,6
30210,tt1928331,8.8,39
30211,tt1929292,8.2,5
30212,tt1929373,7.4,240
30213,tt1930501,4.7,12
30214,tt1932752,6.4,5
30215,tt1933603,5.3,6
30216,tt1934179,6.1,35
30217,tt1934293,7.6,14
30218,tt1934472,7.5,237
30219,tt1937419,7.2,524
30220,tt1937455,5.5,25
30221,tt1937506,5.7,1977
30222,tt1945084,5.1,15874
30223,tt1945091,8.5,10
30224,tt1946187,8.1,9
30225,tt1946201,5.6,34
30226,tt1946381,4.1,1337
30227,tt1949173,9.1,8
30228,tt1949515,7.0,8
30229,tt1954364,4.6,340
30230,tt1954512,7.0,10
30231,tt1954579,7.5,10
30232,tt1954811,5.2,1249
30233,tt1957849,7.0,26
30234,tt1957974,8.0,6
30235,tt1964418,6.4,161343
30236,tt1964618,5.0,140
30237,tt1966385,5.5,1472
30238,tt1967545,6.9,39242
30239,tt1967669,4.6,158
30240,tt1971433,7.0,5
30241,tt1971458,6.2,89
30242,tt1974212,7.1,439
30243,tt1975169,6.5,82
30244,tt1977001,4.5,402
30245,tt1977034,6.4,108
30246,tt1977156,8.4,5
30247,tt1978514,7.1,67
30248,tt1981675,6.8,166
30249,tt1986750,7.0,8
30250,tt1987005,6.4,5
30251,tt1988805,3.5,214
30252,tt1989696,5.9,7
30253,tt1990337,7.4,9
30254,tt1995494,5.6,68
30255,tt1997561,5.2,97
30256,tt2005156,6.4,480
30257,tt2005328,8.4,7
30258,tt2006753,5.3,1716
30259,tt2007405,7.7,57
30260,tt2007421,5.8,146
30261,tt2008443,8.1,23
30262,tt2008486,5.1,189
30263,tt2010958,6.4,62
30264,tt2011067,7.0,22
30265,tt2011265,6.5,202
30266,tt2011323,4.6,8
30267,tt2011938,6.6,49
30268,tt2014225,5.0,226
30269,tt2014338,7.6,12452
30270,tt2016900,7.0,9
30271,tt2017703,8.4,5
30272,tt2022362,4.8,11
30273,tt2034139,4.0,15124
30274,tt2040334,7.0,7
30275,tt2040454,6.5,101
30276,tt2040571,9.2,5
30277,tt2041529,7.9,74
30278,tt2043781,6.3,19
30279,tt2048865,3.8,785
30280,tt2049386,6.5,6
30281,tt2049448,6.1,219
30282,tt2049586,8.0,1367
30283,tt2053425,7.5,58887
30284,tt2055666,6.7,374
30285,tt2055781,8.5,32
30286,tt2056535,4.8,114
30287,tt2057421,6.1,119
30288,tt2058673,5.3,53802
30289,tt2059181,5.7,20
30290,tt2061626,5.8,72
30291,tt2061814,8.0,18
30292,tt2062687,6.2,27
30293,tt2062945,6.6,88
30294,tt2063633,4.8,29
30295,tt2063781,6.8,15627
30296,tt2066995,2.6,26
30297,tt2069020,7.6,7
30298,tt2070701,5.2,113
30299,tt2070831,1.5,415
30300,tt2070882,7.8,69
30301,tt2071416,3.3,6
30302,tt2071445,3.1,312
30303,tt2071464,6.2,90
30304,tt2073135,7.2,16
30305,tt2073672,7.0,170
30306,tt2074461,6.4,48
30307,tt2075108,8.1,3488
30308,tt2075157,9.1,7
30309,tt2075201,6.6,13
30310,tt2075377,6.5,6
30311,tt2076246,8.5,55
30312,tt2076897,6.6,2876
30313,tt2079591,7.4,9
30314,tt2080308,6.7,6
30315,tt2080379,7.6,19
30316,tt2081274,5.2,752
30317,tt2082475,7.2,51
30318,tt2083385,5.7,69
30319,tt2084005,6.5,72
30320,tt2085832,7.6,51
30321,tt2086894,6.4,28
30322,tt2086948,5.9,16
30323,tt2088919,6.3,263
30324,tt2090497,6.2,673
30325,tt2091301,5.8,26
30326,tt2091387,6.7,97
30327,tt2091427,6.2,515
30328,tt2091459,7.1,38
30329,tt2094829,5.6,29
30330,tt2094943,7.3,70
30331,tt2094984,6.9,88
30332,tt2095819,6.6,32
30333,tt2107648,5.6,3579
30334,tt2107843,9.0,36
30335,tt2111392,5.2,5415
30336,tt2112291,4.9,8
30337,tt2113587,5.1,82
30338,tt2113822,6.9,2847
30339,tt2118609,7.5,81
30340,tt2118659,6.1,114
30341,tt2119395,7.6,102
30342,tt2120022,3.0,6
30343,tt2121734,7.4,25
30344,tt2124826,7.2,18
30345,tt2126357,5.8,13109
30346,tt2126378,8.2,17
30347,tt2129887,6.3,963
30348,tt2131556,6.0,147
30349,tt2131586,6.5,1019
30350,tt2139721,7.7,10
30351,tt2140643,7.5,13
30352,tt2144052,5.2,58
30353,tt2145765,5.9,78
30354,tt2145821,6.2,32
30355,tt2147545,8.9,11
30356,tt2149712,5.5,26
30357,tt2152380,6.8,11
30358,tt2152751,6.9,7
30359,tt2157188,6.7,72
30360,tt2161944,7.5,8
30361,tt2161966,6.1,12
30362,tt2166143,5.2,634
30363,tt2166850,6.6,105
30364,tt2167708,6.7,6
30365,tt2168746,7.7,27
30366,tt2169150,5.4,18
30367,tt2170140,4.0,24
30368,tt2170551,8.9,7
30369,tt2171847,4.6,2775
30370,tt2171867,5.2,18055
30371,tt2172137,7.4,26
30372,tt2173366,5.5,851
30373,tt2174201,6.8,5
30374,tt2175535,5.6,1538
30375,tt2175587,7.1,47
30376,tt2175997,6.7,115
30377,tt2176378,6.0,96
30378,tt2179191,6.2,116
30379,tt2179203,8.5,6
30380,tt2181931,7.9,30323
30381,tt2182097,5.0,399
30382,tt2182159,8.1,47
30383,tt2186831,7.2,38
30384,tt2187153,7.9,21369
30385,tt2187163,4.4,51
30386,tt2188893,5.7,23
30387,tt2190287,7.4,103
30388,tt2190357,7.0,171
30389,tt2190796,7.0,68
30390,tt2191715,7.8,33
30391,tt2191765,6.3,6832
30392,tt2191880,5.2,397
30393,tt2191900,5.6,9
30394,tt2192100,8.2,1052
30395,tt2193126,6.2,15
30396,tt2194711,6.5,258
30397,tt2195896,6.9,43
30398,tt2196564,7.1,200
30399,tt2196724,6.8,349
30400,tt2198139,6.2,34
30401,tt2198824,4.2,204
30402,tt2200999,8.5,31
30403,tt2203296,5.3,19
30404,tt2204282,2.6,349
30405,tt2204414,7.8,13
30406,tt2205468,8.2,9
30407,tt2206976,8.1,7
30408,tt2210769,7.6,7405
30409,tt2210828,6.4,81
30410,tt2211145,6.9,12
30411,tt2211822,5.1,111
30412,tt2215163,4.6,403
30413,tt2215267,5.4,781
30414,tt2217458,7.0,2584
30415,tt2217911,7.7,7
30416,tt2217936,5.9,333
30417,tt2220034,5.3,236
30418,tt2221743,7.2,18
30419,tt2221910,7.8,21
30420,tt2222458,6.2,98
30421,tt2223918,5.8,26
30422,tt2224481,8.2,6
30423,tt2224506,4.8,174
30424,tt2231505,5.9,122
30425,tt2231890,8.6,21
30426,tt2232304,5.0,5
30427,tt2233999,7.8,12
30428,tt2234275,6.8,621
30429,tt2234419,6.7,238
30430,tt2234449,6.2,81
30431,tt2235422,4.3,19
30432,tt2237158,5.7,55
30433,tt2240030,7.3,41
30434,tt2243167,7.2,35
30435,tt2244660,7.9,11
30436,tt2244972,7.7,22
30437,tt2245084,7.8,371204
30438,tt2245137,3.7,68
30439,tt2245218,6.2,122
30440,tt2245756,7.2,122
30441,tt2246222,4.4,10
30442,tt2246599,5.2,6
30443,tt2246871,7.9,11
30444,tt2247566,7.7,1975
30445,tt2248719,3.9,38
30446,tt2248981,7.1,9
30447,tt2249081,5.8,1398
30448,tt2249115,6.2,12
30449,tt2249167,5.0,138
30450,tt2250912,7.5,426302
30451,tt2251662,5.3,814
30452,tt2252302,6.1,26
30453,tt2252346,4.7,23
30454,tt2254110,6.7,163
30455,tt2255915,6.7,53
30456,tt2256598,6.6,5
30457,tt2256843,6.3,6
30458,tt2257016,5.4,15
30459,tt2258888,4.6,16
30460,tt2260060,6.7,18
30461,tt2261765,5.5,13
30462,tt2262197,4.5,8
30463,tt2263536,7.1,40
30464,tt2264898,7.4,33
30465,tt2265265,7.3,28
30466,tt2266912,6.6,9
30467,tt2271777,4.9,434
30468,tt2273333,7.4,5
30469,tt2273343,7.5,11
30470,tt2273349,2.9,157
30471,tt2273401,6.5,8
30472,tt2273470,6.6,234
30473,tt2274358,7.2,217
30474,tt2279245,6.1,38
30475,tt2279353,6.7,607
30476,tt2281389,5.6,7
30477,tt2285419,5.2,29
30478,tt2285453,5.9,8
30479,tt2288121,4.7,3422
30480,tt2288160,6.0,195
30481,tt2291242,4.2,49
30482,tt2292168,8.8,16
30483,tt2292276,7.0,5
30484,tt2292693,7.2,106
30485,tt2296869,8.0,10
30486,tt2297031,7.8,1007
30487,tt2298990,6.4,610
30488,tt2300995,6.2,292
30489,tt2303112,5.6,283
30490,tt2304643,7.8,47
30491,tt2304953,5.7,17438
30492,tt2308860,6.4,551
30493,tt2309770,6.0,14
30494,tt2309991,7.2,21
30495,tt2310109,6.0,1220
30496,tt2310163,7.1,44
30497,tt2318401,6.1,113
30498,tt2319797,7.9,53
30499,tt2320031,6.8,6
30500,tt2320602,6.7,45
30501,tt2323649,7.2,6
30502,tt2323854,7.7,32
30503,tt2326081,8.0,6
30504,tt2327507,5.6,81
30505,tt2328691,6.7,81
30506,tt2330380,4.2,171
30507,tt2331100,6.2,708
30508,tt2338251,7.1,68
30509,tt2338454,5.5,12663
30510,tt2338774,7.2,503
30511,tt2340142,7.0,10
30512,tt2340426,3.8,18
30513,tt2342065,9.1,67
30514,tt2342301,6.2,245
30515,tt2343747,7.9,13
30516,tt2345046,7.4,7
30517,tt2345545,4.0,7
30518,tt2347194,4.7,34
30519,tt2349608,6.8,29
30520,tt2349677,7.2,55
30521,tt2352802,5.5,6143
30522,tt2357157,7.0,7
30523,tt2358514,5.7,399
30524,tt2358917,5.4,5
30525,tt2361000,6.9,15
30526,tt2363444,7.6,11
30527,tt2364949,5.3,3350
30528,tt2366141,5.7,80
30529,tt2368412,5.3,94
30530,tt2368535,8.3,16
30531,tt2368672,7.2,6603
30532,tt2368795,8.1,16
30533,tt2369259,3.8,46
30534,tt2370138,3.9,161
30535,tt2372251,5.2,8663
30536,tt2374745,7.3,21
30537,tt2375671,5.8,214
30538,tt2375771,5.6,52
30539,tt2376722,7.6,5
30540,tt2379332,6.9,118
30541,tt2379653,6.1,101
30542,tt2380105,4.0,20
30543,tt2380942,5.2,33
30544,tt2381127,6.8,119
30545,tt2381361,7.1,8
30546,tt2381941,6.6,192147
30547,tt2382396,6.9,42825
30548,tt2383068,6.1,15420
30549,tt2387312,7.5,17
30550,tt2390190,6.9,141
30551,tt2390628,7.7,6
30552,tt2392810,6.2,1339
30553,tt2393707,6.2,210
30554,tt2393776,4.4,13
30555,tt2393835,9.0,6
30556,tt2393845,5.9,18238
30557,tt2393917,6.8,246
30558,tt2394063,6.7,2390
30559,tt2395441,6.6,7
30560,tt2396914,5.0,6
30561,tt2398306,7.0,169
30562,tt2398604,4.6,22
30563,tt2399752,6.1,112
30564,tt2401097,5.6,17147
30565,tt2401866,6.2,79
30566,tt2402131,4.4,523
30567,tt2402328,5.1,24
30568,tt2402623,6.6,1256
30569,tt2402745,6.9,24
30570,tt2403841,7.6,8
30571,tt2404171,6.8,1115
30572,tt2407090,8.8,10
30573,tt2407390,4.4,21
30574,tt2407418,6.5,327
30575,tt2408056,5.9,69
30576,tt2409754,6.4,97
30577,tt2409812,5.8,341
30578,tt2413524,6.3,7
30579,tt2415964,6.3,1557
30580,tt2418248,7.4,29
30581,tt2418558,6.2,6467
30582,tt2420886,5.7,1627
30583,tt2421350,6.8,25
30584,tt2421498,7.8,67
30585,tt2421904,6.1,7
30586,tt2424988,7.2,21092
30587,tt2428718,6.7,17
30588,tt2428942,6.7,27
30589,tt2431102,6.5,32
30590,tt2432500,7.5,17
30591,tt2442038,4.9,14
30592,tt2442670,6.5,283
30593,tt2450274,8.1,11
30594,tt2451688,4.1,83
30595,tt2451934,6.3,21
30596,tt2452292,6.2,13
30597,tt2455108,7.7,10
30598,tt2455658,9.2,5
30599,tt2455762,4.8,19
30600,tt2458968,7.0,5
30601,tt2459038,2.3,398
30602,tt2460440,9.1,22
30603,tt2461132,5.1,31583
30604,tt2462506,6.0,142
30605,tt2463922,3.6,870
30606,tt2464812,6.7,329
30607,tt2465536,4.8,198
30608,tt2468804,6.5,31
30609,tt2473602,6.9,19024
30610,tt2473718,5.1,300
30611,tt2475154,7.7,1235
30612,tt2475802,7.2,243
30613,tt2479384,6.8,2976
30614,tt2482484,5.0,8
30615,tt2484460,7.7,52
30616,tt2486862,5.4,131
30617,tt2494820,7.1,58
30618,tt2498740,8.2,6
30619,tt2499076,8.2,4524
30620,tt2499802,7.8,21
30621,tt2504518,6.7,6
30622,tt2507886,7.2,5
30623,tt2509052,8.4,17
30624,tt2510002,8.5,6
30625,tt2510820,5.8,112
30626,tt2513092,4.5,2108
30627,tt2514338,6.4,3468
30628,tt2516336,7.9,11
30629,tt2516720,7.7,122
30630,tt2516798,8.0,7
30631,tt2517260,6.1,36
30632,tt2518190,6.4,70
30633,tt2519220,8.0,6
30634,tt2520864,4.8,45
30635,tt2521084,8.5,11
30636,tt2523832,7.1,6369
30637,tt2526514,7.2,230
30638,tt2527390,7.7,7
30639,tt2527660,5.7,105
30640,tt2527740,4.1,71
30641,tt2528600,4.6,32
30642,tt2529924,6.0,35
30643,tt2531334,4.4,3408
30644,tt2536276,8.4,18
30645,tt2538002,9.0,12
30646,tt2543824,6.9,9
30647,tt2547622,6.9,26
30648,tt2547914,7.3,6
30649,tt2548030,4.5,117
30650,tt2552276,6.4,28
30651,tt2555202,7.6,314
30652,tt2556296,6.5,318
30653,tt2556710,7.3,9
30654,tt2557650,5.3,135
30655,tt2559036,5.9,125
30656,tt2561750,8.6,14
30657,tt2562880,8.4,7
30658,tt2566364,6.4,5
30659,tt2567000,6.1,151
30660,tt2568710,7.7,10
30661,tt2569778,6.0,24
30662,tt2570414,5.3,1050
30663,tt2572336,5.2,11
30664,tt2573206,4.9,159
30665,tt2573536,5.7,331
30666,tt2573860,6.6,9
30667,tt2575290,5.9,140
30668,tt2577050,6.0,6
30669,tt2579034,4.7,81
30670,tt2580398,8.3,6
30671,tt2580744,7.8,22
30672,tt2583084,7.0,28
30673,tt2583530,7.5,97
30674,tt2586482,6.3,6
30675,tt2591692,4.6,188
30676,tt2591856,4.8,6
30677,tt2592962,4.6,9
30678,tt2596160,4.2,18
30679,tt2599106,5.7,442
30680,tt2599938,6.5,56
30681,tt2602286,6.2,9
30682,tt2606554,7.2,21
30683,tt2606614,3.7,260
30684,tt2607584,5.9,10
30685,tt2608516,6.8,61
30686,tt2609326,2.5,561
30687,tt2609790,7.3,86
30688,tt2614342,6.5,60
30689,tt2619066,8.3,7
30690,tt2622854,6.5,55
30691,tt2623946,3.5,260
30692,tt2627146,5.8,703
30693,tt2631098,4.3,145
30694,tt2631554,5.3,54
30695,tt2633166,5.3,17
30696,tt2635822,6.1,7
30697,tt2636480,8.4,78
30698,tt2638480,6.0,74
30699,tt2641148,7.1,8
30700,tt2641256,6.5,13
30701,tt2644902,5.5,24
30702,tt2646276,5.9,9
30703,tt2649528,6.2,5
30704,tt2649954,4.9,12
30705,tt2649982,5.9,15
30706,tt2651158,7.7,94
30707,tt2653182,5.9,11
30708,tt2653258,5.2,5
30709,tt2654066,3.6,390
30710,tt2656420,6.6,23
30711,tt2660304,9.0,7
30712,tt2660424,6.2,6
30713,tt2662218,5.2,484
30714,tt2664984,5.5,11
30715,tt2667242,6.0,40
30716,tt2667918,6.4,6686
30717,tt2668292,7.5,23
30718,tt2670216,7.8,276
30719,tt2674496,6.7,6
30720,tt2678900,3.4,40
30721,tt2689428,8.6,18
30722,tt2689924,8.2,18
30723,tt2691722,7.1,2465
30724,tt2692502,8.4,11
30725,tt2693580,6.6,3781
30726,tt2697468,7.4,5
30727,tt2699466,7.5,82
30728,tt2704210,6.8,9
30729,tt2705126,7.6,17
30730,tt2706104,5.3,25
30731,tt2706332,5.5,45
30732,tt2706552,3.3,33
30733,tt2707580,6.6,10
30734,tt2708382,5.8,5
30735,tt2709172,7.8,24
30736,tt2709726,7.7,416
30737,tt2714882,6.9,34
30738,tt2716304,4.4,8
30739,tt2716554,6.2,245
30740,tt2719094,7.3,588
30741,tt2727028,5.0,2699
30742,tt2730248,7.5,8
30743,tt2733258,6.0,3174
30744,tt2733978,7.7,37
30745,tt2734498,5.8,50
30746,tt2739678,6.4,31
30747,tt2740676,8.6,22
30748,tt2740822,8.1,14
30749,tt2741098,7.0,43
30750,tt2749796,7.9,11
30751,tt2750090,6.8,116
30752,tt2754854,5.9,327
30753,tt2760492,9.4,5
30754,tt2763068,7.2,11
30755,tt2769254,7.3,7
30756,tt2779998,6.0,174
30757,tt2780094,2.9,17
30758,tt2780166,4.0,6
30759,tt2780998,6.8,56
30760,tt2781612,4.8,47
30761,tt2782604,7.5,186
30762,tt2782692,6.9,3166
30763,tt2783986,7.6,5
30764,tt2784020,5.4,103
30765,tt2786278,7.8,2446
30766,tt2791132,9.4,5
30767,tt2800574,6.6,67
30768,tt2802152,6.4,8
30769,tt2802160,6.4,11
30770,tt2803314,6.9,11
30771,tt2805202,4.2,20
30772,tt2808036,5.2,9
30773,tt2814526,8.2,24
30774,tt2825120,6.0,1190
30775,tt2826634,6.5,39
30776,tt2828310,7.9,72
30777,tt2831568,3.9,275
30778,tt2836138,7.3,34
30779,tt2836434,5.5,652
30780,tt2836836,5.8,52
30781,tt2837596,5.5,176
30782,tt2841572,7.3,1526
30783,tt2842698,6.1,14
30784,tt2842842,8.8,10
30785,tt2848252,5.2,209
30786,tt2851090,7.0,22
30787,tt2852460,6.1,229
30788,tt2857746,5.4,77
30789,tt2859584,7.0,51
30790,tt2859984,4.5,13
30791,tt2862440,5.5,73
30792,tt2872462,6.7,22506
30793,tt2872570,7.1,339
30794,tt2876906,6.9,57
30795,tt2882854,3.5,508
30796,tt2884308,5.8,275
30797,tt2896502,5.4,40
30798,tt2897076,6.6,322
30799,tt2900182,6.4,26
30800,tt2904798,3.9,184
30801,tt2905774,7.0,12
30802,tt2916510,6.0,433
30803,tt2918606,5.4,4676
30804,tt2920440,7.8,18
30805,tt2924442,4.4,3078
30806,tt2925768,6.3,1241
30807,tt2932828,8.1,92
30808,tt2934868,5.8,36
30809,tt2937692,7.4,92
30810,tt2947742,5.1,526
30811,tt2948356,8.0,383446
30812,tt2950242,5.8,203
30813,tt2953542,8.2,13
30814,tt2954770,8.0,70
30815,tt2955316,6.6,14839
30816,tt2956808,8.0,40
30817,tt2957680,5.7,742
30818,tt2959582,5.9,8
30819,tt2966730,8.0,18
30820,tt2972468,6.9,12
30821,tt2973016,8.0,8
30822,tt2975598,6.4,81
